"","X","N_TraitValue","ResDensity","ID","N_quad","N_cubic","N_Holling2","N_HollingGen","AIC_quad","AIC_cubic","AIC_Holling2","AIC_HollingGen","BIC_quad","BIC_cubic","BIC_Holling2","BIC_HollingGen","R2_quad","R2_cubic","R2_Holling2","R2_HollingGen"
"117",117,0.8514,3.3296,39841,0.967082078831522,0.868640858152404,NA,NA,-25.9876330085069,-32.616104246142,NA,NA,-19.1333447416897,-24.0482439126205,NA,NA,0.642161149693298,0.71007211250198,NA,NA
"118",118,0.8928,3.3296,39841,0.967082078831522,0.868640858152404,NA,NA,-25.9876330085069,-32.616104246142,NA,NA,-19.1333447416897,-24.0482439126205,NA,NA,0.642161149693298,0.71007211250198,NA,NA
"119",119,0.9242,3.3333,39841,0.967032781718292,0.8685140868196,NA,NA,-25.9876330085069,-32.616104246142,NA,NA,-19.1333447416897,-24.0482439126205,NA,NA,0.642161149693298,0.71007211250198,NA,NA
"120",120,1.0876,3.337,39841,0.966981620504808,0.868387902388913,NA,NA,-25.9876330085069,-32.616104246142,NA,NA,-19.1333447416897,-24.0482439126205,NA,NA,0.642161149693298,0.71007211250198,NA,NA
"121",121,0.5011,3.3407,39841,0.966928595191069,0.868262313935054,NA,NA,-25.9876330085069,-32.616104246142,NA,NA,-19.1333447416897,-24.0482439126205,NA,NA,0.642161149693298,0.71007211250198,NA,NA
"122",122,0.742,4.1713,39841,0.907845991831486,0.872492598478369,NA,NA,-25.9876330085069,-32.616104246142,NA,NA,-19.1333447416897,-24.0482439126205,NA,NA,0.642161149693298,0.71007211250198,NA,NA
"123",123,0.8069,4.1713,39841,0.907845991831486,0.872492598478369,NA,NA,-25.9876330085069,-32.616104246142,NA,NA,-19.1333447416897,-24.0482439126205,NA,NA,0.642161149693298,0.71007211250198,NA,NA
"124",124,1.0844,4.175,39841,0.907372637100847,0.872733115843463,NA,NA,-25.9876330085069,-32.616104246142,NA,NA,-19.1333447416897,-24.0482439126205,NA,NA,0.642161149693298,0.71007211250198,NA,NA
"125",125,1.0123,5.0019,39841,0.754823579821697,1.00987445893778,NA,NA,-25.9876330085069,-32.616104246142,NA,NA,-19.1333447416897,-24.0482439126205,NA,NA,0.642161149693298,0.71007211250198,NA,NA
"126",126,0.1501,0.2453,39842,0.200944546586994,0.217092522002196,0.61886472214286,0.163305576069722,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"127",127,0.1836,0.2454,39842,0.200988205324647,0.21713140815934,0.618864722130975,0.163375103365287,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"128",128,0.3017,0.2502,39842,0.203082282241933,0.218996974872777,0.618864721571658,0.166707075579562,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"129",129,0.2486,0.4994,39842,0.307648640905579,0.313194299863763,0.61886470730273,0.321686792455678,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"130",130,0.4946,0.5002,39842,0.307971211037961,0.313488148179676,0.618864707279818,0.322123376066322,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"131",131,0.286,0.504,39842,0.309502272792343,0.314883166720815,0.618864707171976,0.324191878630441,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"132",132,0.3293,0.5041,39842,0.309542538314138,0.314919860751501,0.61886470716916,0.324246195459768,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"133",133,0.3923,0.5043,39842,0.309623065422806,0.314993246199261,0.618864707163531,0.324354811065936,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"134",134,0.3649,0.994,39842,0.491060290164226,0.483866379209817,0.618864700174228,0.528711144475236,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"135",135,0.4101,0.9942,39842,0.491127965812137,0.483930786416938,0.61886470017278,0.528773937648155,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"136",136,0.5951,0.9992,39842,0.49281815187632,0.485539716299685,0.61886470013677,0.530339397191906,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"137",137,0.788,0.9997,39842,0.492986990132069,0.48570047699707,0.618864700133189,0.530495482139913,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"138",138,0.3195,1.0028,39842,0.49403305542191,0.48669665616574,0.618864700111065,0.53146134518468,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"139",139,0.4792,1.4886,39842,0.642385370229435,0.631018978413114,0.618864697782737,0.650554551998177,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"140",140,0.3335,1.4926,39842,0.643478391239691,0.632107096807103,0.618864697769857,0.651320428568599,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"141",141,0.4457,1.4929,39842,0.643560283214601,0.632188637765169,0.618864697768893,0.651377755878392,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"142",142,0.5323,1.5021,39842,0.646065905239672,0.634684621711539,0.618864697739541,0.653128150882879,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"143",143,0.8649,1.503,39842,0.646310424296838,0.634928314777656,0.618864697736689,0.653298593733852,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"144",144,0.4754,1.9962,39842,0.76432516720629,0.755246864911585,0.618864696560603,0.729197683214485,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"145",145,0.5935,1.9966,39842,0.764407932181982,0.755333431918026,0.618864696559885,0.729247530830617,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"146",146,0.7174,2.0014,39842,0.765399474962031,0.756370805316062,0.618864696551291,0.729844485266491,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"147",147,0.8157,2.0017,39842,0.76546134604523,0.756435553429719,0.618864696550755,0.729881720469963,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"148",148,0.8808,2.0019,39842,0.765502586875823,0.756478713103619,0.618864696550398,0.72990653908234,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"149",149,1.1366,2.0071,39842,0.766573006926963,0.75759925368851,0.618864696541139,0.730550462076728,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"150",150,1.2609,3.0004,39842,0.90599887407763,0.911703565453129,0.618864695361059,0.818404795567028,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"151",151,0.7433,3.0033,39842,0.906216471146188,0.911970004267064,0.618864695358757,0.818586849713543,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"152",152,0.9146,3.0038,39842,0.906253876392641,0.912015828825563,0.61886469535836,0.818618206613868,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"153",153,1.009,3.0041,39842,0.906276303800818,0.912043307581271,0.618864695358122,0.818637016276975,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"154",154,1.0782,4.0062,39842,0.915313811684361,0.933858085201186,0.618864694762401,0.866870485513682,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"155",155,1.2593,4.0067,39842,0.915285444681415,0.933832505963477,0.618864694762178,0.866888889342926,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"156",156,0.417,4.0087,39842,0.915171648759322,0.933729809900398,0.618864694761287,0.866962460880367,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"157",157,1.2101,4.011,39842,0.915040134842328,0.933610959398108,0.618864694760264,0.867046981646309,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"158",158,0.3347,5.0103,39842,0.792259185081313,0.802983917647607,0.618864694404503,0.896641339777175,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"159",159,0.6755,6.0087,39842,0.53878515273321,0.502826105145779,0.618864694167235,0.916479350660212,-0.0557007596057471,1.83068750093462,25.2169417423809,5.80008735878067,6.0497413388589,9.46249012401543,29.7960233162293,11.9055294572453,0.551630008908555,0.553125746573578,-2.97354689759999e-08,0.467358906478147
"160",160,0.2429,0.1254,39843,0.275787994981349,0.220635149039899,0.690485725849908,0.142341666200138,-20.8176860886439,-20.538195438512,13.6122971061265,-23.8755986754381,-15.4888680479431,-13.877172887636,17.6089106366521,-18.5467806347373,0.727759879384102,0.743984571370592,-2.26449463625045e-08,0.755925548114557
"161",161,0.2626,0.2412,39843,0.334580801956983,0.306051701825041,0.69048571705938,0.279922201809535,-20.8176860886439,-20.538195438512,13.6122971061265,-23.8755986754381,-15.4888680479431,-13.877172887636,17.6089106366521,-18.5467806347373,0.727759879384102,0.743984571370592,-2.26449463625045e-08,0.755925548114557
"162",162,0.2883,0.2413,39843,0.334630533671416,0.306122306710439,0.690485717055435,0.280031437974476,-20.8176860886439,-20.538195438512,13.6122971061265,-23.8755986754381,-15.4888680479431,-13.877172887636,17.6089106366521,-18.5467806347373,0.727759879384102,0.743984571370592,-2.26449463625045e-08,0.755925548114557
"163",163,0.2311,0.2456,39843,0.336767300834422,0.30915323956864,0.690485716888839,0.284711175918653,-20.8176860886439,-20.538195438512,13.6122971061265,-23.8755986754381,-15.4888680479431,-13.877172887636,17.6089106366521,-18.5467806347373,0.727759879384102,0.743984571370592,-2.26449463625045e-08,0.755925548114557
"164",164,0.3395,0.2459,39843,0.336916253868547,0.309364329894351,0.690485716877434,0.285036397382361,-20.8176860886439,-20.538195438512,13.6122971061265,-23.8755986754381,-15.4888680479431,-13.877172887636,17.6089106366521,-18.5467806347373,0.727759879384102,0.743984571370592,-2.26449463625045e-08,0.755925548114557
"165",165,0.4814,0.4957,39843,0.455342344802054,0.468913682547897,0.690485712172037,0.501440702674669,-20.8176860886439,-20.538195438512,13.6122971061265,-23.8755986754381,-15.4888680479431,-13.877172887636,17.6089106366521,-18.5467806347373,0.727759879384102,0.743984571370592,-2.26449463625045e-08,0.755925548114557
"166",166,0.3612,0.4998,39843,0.457192742047306,0.47127108334272,0.69048571213404,0.504193939351271,-20.8176860886439,-20.538195438512,13.6122971061265,-23.8755986754381,-15.4888680479431,-13.877172887636,17.6089106366521,-18.5467806347373,0.727759879384102,0.743984571370592,-2.26449463625045e-08,0.755925548114557
"167",167,0.4539,0.5,39843,0.457282928211307,0.471385870011933,0.690485712132202,0.504327688059374,-20.8176860886439,-20.538195438512,13.6122971061265,-23.8755986754381,-15.4888680479431,-13.877172887636,17.6089106366521,-18.5467806347373,0.727759879384102,0.743984571370592,-2.26449463625045e-08,0.755925548114557
"168",168,0.5149,0.5002,39843,0.457373107201702,0.471500637298746,0.690485712130366,0.504461385261625,-20.8176860886439,-20.538195438512,13.6122971061265,-23.8755986754381,-15.4888680479431,-13.877172887636,17.6089106366521,-18.5467806347373,0.727759879384102,0.743984571370592,-2.26449463625045e-08,0.755925548114557
"169",169,0.4915,0.9989,39843,0.659924379495808,0.701587451875616,0.690485709838682,0.724125540602808,-20.8176860886439,-20.538195438512,13.6122971061265,-23.8755986754381,-15.4888680479431,-13.877172887636,17.6089106366521,-18.5467806347373,0.727759879384102,0.743984571370592,-2.26449463625045e-08,0.755925548114557
"170",170,0.7516,0.9996,39843,0.660177343624471,0.701837508936213,0.690485709837072,0.724323410890834,-20.8176860886439,-20.538195438512,13.6122971061265,-23.8755986754381,-15.4888680479431,-13.877172887636,17.6089106366521,-18.5467806347373,0.727759879384102,0.743984571370592,-2.26449463625045e-08,0.755925548114557
"171",171,0.7397,0.9996,39843,0.660177343624471,0.701837508936213,0.690485709837072,0.724323410890834,-20.8176860886439,-20.538195438512,13.6122971061265,-23.8755986754381,-15.4888680479431,-13.877172887636,17.6089106366521,-18.5467806347373,0.727759879384102,0.743984571370592,-2.26449463625045e-08,0.755925548114557
"172",172,0.8363,0.9999,39843,0.66028572992145,0.701944618746883,0.690485709836383,0.724408148455616,-20.8176860886439,-20.538195438512,13.6122971061265,-23.8755986754381,-15.4888680479431,-13.877172887636,17.6089106366521,-18.5467806347373,0.727759879384102,0.743984571370592,-2.26449463625045e-08,0.755925548114557
"173",173,1.1161,1.0007,39843,0.660574681137071,0.702230076292529,0.690485709834547,0.724633927829328,-20.8176860886439,-20.538195438512,13.6122971061265,-23.8755986754381,-15.4888680479431,-13.877172887636,17.6089106366521,-18.5467806347373,0.727759879384102,0.743984571370592,-2.26449463625045e-08,0.755925548114557
"174",174,0.8542,1.4942,39843,0.816947611284025,0.835656220740895,0.690485709076745,0.825276037947592,-20.8176860886439,-20.538195438512,13.6122971061265,-23.8755986754381,-15.4888680479431,-13.877172887636,17.6089106366521,-18.5467806347373,0.727759879384102,0.743984571370592,-2.26449463625045e-08,0.755925548114557
"175",175,0.8956,1.4943,39843,0.816974871680313,0.835675448458388,0.690485709076642,0.825290652928193,-20.8176860886439,-20.538195438512,13.6122971061265,-23.8755986754381,-15.4888680479431,-13.877172887636,17.6089106366521,-18.5467806347373,0.727759879384102,0.743984571370592,-2.26449463625045e-08,0.755925548114557
"176",176,0.8069,1.4985,39843,0.818118188883046,0.836480459069742,0.690485709072336,0.825902931765883,-20.8176860886439,-20.538195438512,13.6122971061265,-23.8755986754381,-15.4888680479431,-13.877172887636,17.6089106366521,-18.5467806347373,0.727759879384102,0.743984571370592,-2.26449463625045e-08,0.755925548114557
"177",177,0.935,1.4989,39843,0.818226911242769,0.836556866879479,0.690485709071927,0.825961086487729,-20.8176860886439,-20.538195438512,13.6122971061265,-23.8755986754381,-15.4888680479431,-13.877172887636,17.6089106366521,-18.5467806347373,0.727759879384102,0.743984571370592,-2.26449463625045e-08,0.755925548114557
"178",178,0.6374,1.5024,39843,0.819177007893964,0.837223511127462,0.690485709068358,0.826468776691061,-20.8176860886439,-20.538195438512,13.6122971061265,-23.8755986754381,-15.4888680479431,-13.877172887636,17.6089106366521,-18.5467806347373,0.727759879384102,0.743984571370592,-2.26449463625045e-08,0.755925548114557
"179",179,0.6455,2.0012,39843,0.932112766345949,0.901167098821923,0.69048570868744,0.882105844570986,-20.8176860886439,-20.538195438512,13.6122971061265,-23.8755986754381,-15.4888680479431,-13.877172887636,17.6089106366521,-18.5467806347373,0.727759879384102,0.743984571370592,-2.26449463625045e-08,0.755925548114557
